content_id,client_id,baseline_score,reason_code,impressions_90d,ctr,days_since_last_update,is_declining_label
content_ce861b52509e,client_9400f1b21c,0,low_ctr_visible_page,13975,0.06,20,1
content_2972d0c04915,client_19581e27de,0,no_flag,1251,0.08,22,0
content_c1b62949c127,client_19581e27de,0,no_flag,174,0.0,104,0
content_dea27d66fb08,client_d029fa3a95,0,no_flag,241,0.83,20,0
content_7a53ef3adb7f,client_e29c9c180c,0,no_flag,1,0.0,20,0
content_7e5fecdb942f,client_3fdba35f04,0,no_flag,1297,0.54,20,1
content_19f509ac71c1,client_e29c9c180c,0,no_flag,12,0.0,20,0
content_7f5e6b690168,client_25fc0e7096,0,no_flag,3,0.0,8,0
content_0def1aab431f,client_f74efabef1,0,no_flag,12,0.0,20,0
content_45c8b6e148b8,client_19581e27de,0,no_flag,920,0.33,20,0
content_4995288adcef,client_f369cb89fc,0,no_flag,1,0.0,8,1
content_f4a637a8dfde,client_a88a7902cb,0,no_flag,303,0.33,28,1
content_e987ac5ef1fb,client_7f2253d7e2,0,no_flag,1059,0.09,20,1
content_f9463f724678,client_9f14025af0,0,no_flag,337,0.3,20,0
content_5942b24d1e87,client_6208ef0f77,0,low_ctr_visible_page,1579,0.0,20,1
content_d072db421468,client_19581e27de,0,no_flag,3573,0.11,104,1
content_4fc74dba023b,client_4ec9599fc2,0,no_flag,199,0.0,20,1
content_dd2e06be1af4,client_d029fa3a95,0,no_flag,32,0.0,183,1
content_cee6e6c96d4d,client_d4735e3a26,0,no_flag,1,0.0,20,0
content_35fb876ad42a,client_f369cb89fc,0,no_flag,27,0.0,20,1
content_f282f1edfbe7,client_19581e27de,0,no_flag,10247,0.36,20,1
content_da2d269ea2b8,client_6208ef0f77,0,no_flag,28061,0.35,104,0
content_29086306e0c3,client_a88a7902cb,0,no_flag,1130,1.77,20,0
content_4e0a49d72c15,client_d4735e3a26,0,no_flag,3,0.0,20,0
content_03e34dd3ecd2,client_3fdba35f04,0,low_ctr_visible_page,3074,0.03,104,1
content_9fa39c4170b0,client_6208ef0f77,0,low_ctr_visible_page,1998,0.05,104,0
content_26edc5823788,client_19581e27de,0,no_flag,127,0.0,104,0
content_15e0e6081fe9,client_f369cb89fc,0,no_flag,950,0.53,20,0
content_9e3689ef2df5,client_7f2253d7e2,0,no_flag,16324,0.2,20,1
content_56c8fb9349d4,client_6208ef0f77,0,no_flag,1719,0.41,104,0
content_64b0c8bd4bae,client_d4735e3a26,0,no_flag,8,12.5,20,0
content_da3692a9c0f8,client_19581e27de,0,no_flag,174,0.0,22,0
content_b2a6bd1b302a,client_8527a891e2,0,low_ctr_visible_page,2908,0.0,92,0
content_af27337de38a,client_a88a7902cb,0,no_flag,64,0.0,8,0
content_8b022c3ab6d8,client_6208ef0f77,0,no_flag,2549,1.18,104,1
content_08893bbfc2c2,client_d4735e3a26,0,no_flag,2,0.0,20,0
content_9ce04d52aafc,client_d4735e3a26,0,no_flag,29,6.9,20,0
content_73db0bea9992,client_19581e27de,0,no_flag,329,0.0,104,0
content_bfaaf0a4bbd3,client_7f2253d7e2,0,no_flag,15213,0.34,20,1
content_94b131e1af07,client_6208ef0f77,0,no_flag,4769,0.17,104,0
content_11272fabf4bf,client_19581e27de,0,no_flag,46795,0.46,20,0
content_fb4bf6555c79,client_6208ef0f77,0,low_ctr_visible_page,84093,0.0,104,1
content_77834a072fd3,client_d4735e3a26,0,no_flag,2,0.0,211,0
content_6798cf378b13,client_19581e27de,0,no_flag,374,0.27,22,0
content_7bfbf7765647,client_d4735e3a26,0,no_flag,1,0.0,20,0
content_0c44f8669d62,client_4e07408562,0,no_flag,1087,0.18,104,1
content_9050333cd332,client_19581e27de,0,no_flag,66,0.0,22,0
content_32cba780d3e6,client_3fdba35f04,0,no_flag,744,0.4,20,1
content_7fa5b517e1fd,client_19581e27de,0,no_flag,14236,0.29,104,1
content_412512ea6fc3,client_3fdba35f04,0,low_ctr_visible_page,766,0.0,104,1
content_14d64f61e5d9,client_7f2253d7e2,0,no_flag,1478,0.07,106,1
content_4092ad6d1f71,client_4e07408562,0,no_flag,46786,0.07,7,1
content_d36993df1435,client_19581e27de,0,no_flag,2032,0.69,104,0
content_7a9170b771af,client_f74efabef1,0,no_flag,90,0.0,20,0
content_268b56dc0221,client_8722616204,0,no_flag,130,0.0,8,1
content_e9cc09b619e7,client_6208ef0f77,0,low_ctr_visible_page,3500,0.03,104,1
content_db6479551754,client_4e07408562,0,no_flag,5697,0.09,25,1
content_c5207bfa4a80,client_19581e27de,0,no_flag,174,0.0,22,1
content_3d25f2a8e2ff,client_8527a891e2,0,no_flag,3,0.0,20,1
content_99b92eeb7d61,client_19581e27de,0,low_ctr_visible_page,523,0.0,20,0
content_75a98354e653,client_19581e27de,0,no_flag,43682,0.1,20,0
content_ee36185a4611,client_f369cb89fc,0,no_flag,38,2.63,20,1
content_1f229ff896ef,client_a88a7902cb,0,low_ctr_visible_page,622,0.0,28,1
content_e26447d48b62,client_7f2253d7e2,0,low_ctr_visible_page,596,0.0,20,1
content_3879128f65a6,client_f369cb89fc,0,no_flag,18,0.0,20,1
content_e21dfd0641a0,client_7f2253d7e2,0,no_flag,885,0.11,20,1
content_586314b7e2b6,client_f74efabef1,0,no_flag,863,0.46,20,1
content_adfc46f3f033,client_d029fa3a95,0,no_flag,22,0.0,183,1
content_576a0f27a454,client_4e07408562,0,no_flag,1120,0.18,104,0
content_0ee9f9f6575a,client_6208ef0f77,0,no_flag,6591,0.36,104,0
content_41a872450dc5,client_f369cb89fc,0,no_flag,156,1.28,20,0
content_4e64474fabfa,client_3fdba35f04,0,no_flag,2651,0.64,104,1
content_eb72d6efc172,client_2c624232cd,0,low_ctr_visible_page,630,0.0,22,1
content_0a94139dcb0a,client_3fdba35f04,0,no_flag,280,1.07,104,1
content_d0a2a4e36acc,client_19581e27de,0,low_ctr_visible_page,20978,0.06,104,1
content_900611ef8675,client_bbb965ab0c,0,no_flag,403,0.0,20,0
content_bfc68fc41cbf,client_4ec9599fc2,0,no_flag,693,0.29,104,0
content_27a60a1a72fa,client_7f2253d7e2,0,no_flag,1,0.0,20,0
content_f9e2dc83cfa8,client_19581e27de,0,no_flag,65595,0.28,22,1
content_e4ac3c6df79b,client_4e07408562,0,no_flag,650,0.15,13,1
content_2b3baf9bf9df,client_4e07408562,0,no_flag,20499,0.43,104,0
content_19222d728234,client_8722616204,0,no_flag,7,0.0,104,0
content_8cc9038655f4,client_7f2253d7e2,0,no_flag,2962,0.1,20,1
content_1da5699a918e,client_8b940be7fb,0,no_flag,8195,0.46,20,1
content_98f403593ba3,client_d4735e3a26,0,no_flag,12,16.67,211,0
content_4324d0fb9373,client_6208ef0f77,0,no_flag,611,0.33,8,1
content_0795e9c09e9f,client_e29c9c180c,0,no_flag,1,0.0,20,0
content_f4189b5da579,client_f369cb89fc,0,no_flag,3987,0.08,20,1
content_dca3fa8f0893,client_6208ef0f77,0,no_flag,27427,0.28,104,1
content_669f4f90d41c,client_f369cb89fc,0,no_flag,10,0.0,8,0
content_c20586474460,client_3fdba35f04,0,no_flag,210,0.0,104,1
content_f3f5b1aa5308,client_f369cb89fc,0,no_flag,1756,0.23,20,1
content_c54bea44135d,client_4e07408562,0,low_ctr_visible_page,2802,0.0,13,1
content_01d4e500383d,client_d4735e3a26,0,no_flag,31,9.68,20,0
content_763c9b74844c,client_3fdba35f04,0,no_flag,1823,0.22,14,1
content_0e1a17462419,client_19581e27de,0,no_flag,168,0.0,22,0
content_b76e9df236ff,client_4fc82b26ae,0,no_flag,5013,0.56,20,0
content_df1a21acd69c,client_4e07408562,0,no_flag,817,0.12,13,0
content_4d2a523dfda1,client_6208ef0f77,0,no_flag,7830,0.1,20,1
content_2ae0945dbd66,client_19581e27de,0,no_flag,10892,0.56,104,0
content_0ec9b89b5e4d,client_3fdba35f04,0,no_flag,1751,0.46,104,1
content_7d3c2d8de40c,client_3fdba35f04,0,no_flag,3188,0.44,14,1
content_c14777a03767,client_f369cb89fc,0,no_flag,67,0.0,20,0
content_35adfee47a5e,client_19581e27de,0,no_flag,12791,0.07,104,1
content_e5f463a374d5,client_bbb965ab0c,0,no_flag,169,0.0,20,1
content_2432fcb036bb,client_0b918943df,0,no_flag,73,0.0,8,1
content_dca9e5711bae,client_e629fa6598,0,no_flag,16,0.0,20,0
content_c6d0e031b456,client_f369cb89fc,0,no_flag,198,0.0,20,1
content_e3fb36f16bcc,client_f74efabef1,0,no_flag,430,0.0,20,1
content_5396f292a07d,client_19581e27de,0,low_ctr_visible_page,812,0.0,104,0
content_67ff8ff154ac,client_2c624232cd,0,no_flag,41,0.0,22,0
content_e920f60d11b5,client_19581e27de,0,no_flag,110,0.0,22,1
content_eacbef5e9c0a,client_f369cb89fc,0,no_flag,9477,0.87,20,0
content_8d8f995204e3,client_19581e27de,0,no_flag,272,0.0,104,0
content_6f575bf08db3,client_e29c9c180c,0,no_flag,1,0.0,20,0
content_e1e3cc5865ee,client_4ec9599fc2,0,no_flag,2541,0.51,104,0
content_ca17bd0115fd,client_19581e27de,0,no_flag,3847,0.1,104,1
content_f7ce2ec333fc,client_19581e27de,0,no_flag,1327,0.08,22,1
content_c63b065aef02,client_25fc0e7096,0,no_flag,3,0.0,8,0
content_e60819775903,client_19581e27de,0,no_flag,1011,0.59,104,0
content_2c2e7ab15ae6,client_4e07408562,0,no_flag,2053,0.1,7,1
content_6e8497043841,client_e629fa6598,0,no_flag,21,4.76,20,0
content_68679a49bd03,client_8527a891e2,0,no_flag,6,0.0,20,0
content_9e82508837d6,client_f74efabef1,0,no_flag,7703,0.29,20,0
content_dedba87b4f82,client_6208ef0f77,0,no_flag,10165,0.11,104,0
content_7037c965d7d5,client_19581e27de,0,no_flag,2582,0.19,22,0
content_cdf9523af921,client_7f2253d7e2,0,no_flag,288,0.0,20,1
content_2f9ad5f48af7,client_8722616204,0,no_flag,7,0.0,20,0
content_ef89d49311ae,client_624b60c58c,0,no_flag,2,0.0,105,0
content_856e5baac606,client_3fdba35f04,0,no_flag,4959,0.58,20,1
content_c6b4b0c883b8,client_6208ef0f77,0,no_flag,1165,0.09,104,1
content_a65a344e69e6,client_3fdba35f04,0,no_flag,14508,0.32,19,0
content_05edd345a7f6,client_4ec9599fc2,0,no_flag,295,0.0,104,0
content_efd32ae8b432,client_bbb965ab0c,0,no_flag,20608,0.2,15,1
content_819ff609e734,client_7f2253d7e2,0,no_flag,38847,0.4,20,1
content_94c4557adbde,client_f369cb89fc,0,no_flag,95,2.11,20,0
content_d36f19395293,client_19581e27de,0,no_flag,2690,0.26,104,0
content_9f17b1ec8d43,client_6208ef0f77,0,no_flag,11372,0.48,104,1
content_6993026c0132,client_7f2253d7e2,0,no_flag,865,0.23,20,1
content_ec7b8098875c,client_4e07408562,0,no_flag,1325,0.45,7,0
content_effca28a4e4f,client_8b940be7fb,0,no_flag,3305,0.39,20,1
content_ac66aa7121a6,client_f74efabef1,0,no_flag,1606,0.44,20,1
content_47b5c8fb55b3,client_e29c9c180c,0,no_flag,1,0.0,20,0
content_374df72b9828,client_8722616204,0,no_flag,91,0.0,104,1
content_548cb017afaf,client_19581e27de,0,low_ctr_visible_page,801,0.0,22,1
content_6f745f5c255d,client_624b60c58c,0,no_flag,831,0.12,104,1
content_b496197a040f,client_624b60c58c,0,no_flag,73,0.0,104,0
content_8bf0457e471e,client_19581e27de,0,no_flag,97887,0.13,22,0
content_cfc68620808e,client_f369cb89fc,0,no_flag,296,0.34,20,1
content_a87f21d52681,client_4e07408562,0,no_flag,5076,0.39,13,0
content_e20bbfd91826,client_19581e27de,0,no_flag,100972,0.15,22,1
content_3f9eedfee483,client_19581e27de,0,low_ctr_visible_page,763,0.0,22,0
content_1bbffa45ae7c,client_19581e27de,0,no_flag,3972,0.3,22,1
content_793f6390a49f,client_6208ef0f77,0,low_ctr_visible_page,7546,0.03,104,1
content_d74834c51db6,client_3fdba35f04,0,low_ctr_visible_page,506,0.0,19,1
content_db464134d3f4,client_19581e27de,0,no_flag,1796,0.17,20,1
content_d0cadc3e2773,client_434c9b5ae5,0,low_ctr_visible_page,46437,0.06,89,0
content_d4d412d4b73e,client_e29c9c180c,0,no_flag,9,0.0,20,0
content_5af97d67f913,client_7f2253d7e2,0,no_flag,9954,0.07,20,1
content_e9daee1daabe,client_19581e27de,0,low_ctr_visible_page,2268,0.0,22,0
content_6b67c651f332,client_f369cb89fc,0,no_flag,545,0.18,20,1
content_0ed174e5c4d3,client_19581e27de,0,no_flag,3136,0.29,20,1
content_0db9844c8140,client_f74efabef1,0,no_flag,36,0.0,8,1
content_3c219421866d,client_6208ef0f77,0,no_flag,22,0.0,104,0
content_eb5d54264ff4,client_6208ef0f77,0,no_flag,3703,0.38,20,1
content_38d0f423e408,client_4e07408562,0,no_flag,10296,0.33,20,0
content_f221e6901462,client_8527a891e2,0,no_flag,19,0.0,104,0
content_e69f14f8ceef,client_7f2253d7e2,0,low_ctr_visible_page,34833,0.02,20,1
content_983bb4d02103,client_f369cb89fc,0,no_flag,939,0.43,8,1
content_2bf72bb7daf2,client_7f2253d7e2,0,no_flag,461,0.43,20,1
content_287e98553898,client_d029fa3a95,0,no_flag,318,0.0,8,1
content_d277ac3b8de8,client_25fc0e7096,0,no_flag,3,0.0,8,0
content_0ea80678706d,client_f369cb89fc,0,no_flag,122,0.0,106,0
content_f72342a5bff9,client_bbb965ab0c,0,no_flag,1408,0.14,15,1
content_23780609dc5d,client_d4735e3a26,0,no_flag,42,19.05,20,0
content_200c9f32bfcf,client_19581e27de,0,no_flag,4478,0.07,104,1
content_b1e80da487a2,client_7f2253d7e2,0,no_flag,23228,0.17,20,1
content_b19b9cee5422,client_6208ef0f77,0,low_ctr_visible_page,14170,0.05,104,0
content_8f2d3500a3df,client_a88a7902cb,0,no_flag,5,0.0,8,0
content_e68dcaf84daf,client_19581e27de,0,no_flag,362,0.0,22,0
content_4ebb11b334f1,client_f369cb89fc,0,no_flag,23915,0.36,20,0
content_d3d05fa95de8,client_f369cb89fc,0,no_flag,32,0.0,20,0
content_cdd0ad20946b,client_19581e27de,0,no_flag,1345,0.07,22,0
content_3e35b1b17618,client_19581e27de,0,no_flag,3783,0.19,104,0
content_33f886c6b765,client_19581e27de,0,low_ctr_visible_page,8754,0.03,104,1
content_f7b690bf64cd,client_a88a7902cb,0,no_flag,4,0.0,28,0
content_c9dc6a27c2a5,client_4e07408562,0,no_flag,626,0.16,104,1
content_b65fe2792b44,client_d029fa3a95,0,no_flag,371,0.54,183,0
content_59a5445f4da1,client_2c624232cd,0,no_flag,8957,0.19,11,0
content_4f7da6252d09,client_3fdba35f04,0,no_flag,2217,0.09,14,1
content_7b7c82645fda,client_19581e27de,0,low_ctr_visible_page,1954,0.05,104,1
content_cb37665fb9cd,client_98a3ab7c34,0,no_flag,5,0.0,1,1
content_0c957eac7ed9,client_2c624232cd,0,no_flag,270,0.0,22,0
content_7df9caffac62,client_8527a891e2,0,no_flag,2,0.0,103,0
content_58367d69934a,client_9f14025af0,0,no_flag,305,0.0,20,1
content_7751a002ea43,client_8527a891e2,0,no_flag,6,0.0,92,0
content_727a25d0f92f,client_4e07408562,0,no_flag,2531,0.16,7,1
content_4a7474d99ef2,client_d029fa3a95,0,no_flag,9,0.0,20,0
content_b82aa929c7ba,client_6208ef0f77,0,no_flag,488,0.0,104,1
content_64fa31b68bbc,client_6208ef0f77,0,no_flag,392,0.51,104,1
content_116ce667b79e,client_d029fa3a95,0,no_flag,37,0.0,20,0
content_c24d2ebc3816,client_f369cb89fc,0,no_flag,330,0.61,20,0
content_d369ccf82a63,client_19581e27de,0,no_flag,30894,0.11,22,0
content_1c25164a5a4b,client_25fc0e7096,0,no_flag,3,0.0,8,0
content_a52c1485b2dd,client_f369cb89fc,0,no_flag,314,0.32,20,0
content_d568d1e63382,client_6208ef0f77,0,no_flag,14170,0.13,104,1
content_91c3bd9ffc04,client_19581e27de,0,no_flag,2462,0.16,20,0
content_452c25d5ed2e,client_19581e27de,0,no_flag,359,0.0,104,0
content_d8063054a5a4,client_3fdba35f04,0,no_flag,1260,0.95,104,1
content_88abe984795b,client_19581e27de,0,low_ctr_visible_page,858,0.0,20,1
content_72c61fcbb07d,client_2c624232cd,0,no_flag,223,0.0,22,0
content_239aefb46356,client_6208ef0f77,0,no_flag,36447,0.18,104,0
content_f13d9e342b6f,client_3fdba35f04,0,no_flag,29104,0.21,20,1
content_11bec72dc466,client_4e07408562,0,no_flag,290,0.0,104,0
content_5749fad64abc,client_3fdba35f04,0,no_flag,212,0.47,104,1
content_6b6e8c703672,client_19581e27de,0,no_flag,59,0.0,22,1
content_49b3fdf2416d,client_e629fa6598,0,no_flag,2,0.0,20,0
content_27e08ac4ee6c,client_3fdba35f04,0,no_flag,2266,0.09,14,1
content_78d0a7b89dce,client_2c624232cd,0,no_flag,54,0.0,22,1
content_f045e6249c47,client_19581e27de,0,no_flag,640,0.16,22,0
content_452decac5ec9,client_d4735e3a26,0,no_flag,9,22.22,20,1
content_2f740492044a,client_19581e27de,0,low_ctr_visible_page,1361,0.0,22,1
content_70d302cdbdec,client_8527a891e2,0,no_flag,14,0.0,8,0
content_a0fabef5464d,client_19581e27de,0,no_flag,129,0.0,22,0
content_c6d36a141d1c,client_349c41201b,0,no_flag,3018,0.17,20,0
content_014b6b5ad9bc,client_19581e27de,0,no_flag,2438,0.41,22,0
content_b3ee0e0d00d5,client_bbb965ab0c,0,no_flag,432,0.0,20,1
content_775b6c7038e1,client_19581e27de,0,no_flag,16530,0.43,104,0
content_e29f60c32881,client_6208ef0f77,0,no_flag,1594,0.19,104,1
content_c7a0d0bdaeb3,client_349c41201b,0,no_flag,2957,1.05,20,0
content_d8bed4cdd252,client_4e07408562,0,no_flag,5054,0.14,25,1
content_020aea798b84,client_d029fa3a95,0,no_flag,96,0.0,20,0
content_dc1dbdac0a2e,client_19581e27de,0,no_flag,387,0.0,22,1
content_8630de5bd303,client_19581e27de,0,low_ctr_visible_page,620,0.0,22,0
content_b2b2d6b54dda,client_d4735e3a26,0,no_flag,4,25.0,211,1
content_1d36d6a827ee,client_f74efabef1,0,no_flag,18,0.0,20,1
content_43282843ff84,client_3fdba35f04,0,no_flag,732,0.14,20,1
content_44313a51f457,client_4e07408562,0,no_flag,12495,2.26,104,0
content_0a15dfda8178,client_19581e27de,0,low_ctr_visible_page,587,0.0,22,0
content_b192dc6d873d,client_d4735e3a26,0,no_flag,5,0.0,20,1
content_14d50a4ddc86,client_4e07408562,0,no_flag,2,0.0,104,0
content_2cde073b39dd,client_4e07408562,0,no_flag,815,0.25,13,1
content_49cf33d1fef2,client_19581e27de,0,no_flag,7559,0.2,20,1
content_2a5be480e926,client_6208ef0f77,0,no_flag,10602,0.16,104,1
content_c1d25909b0cd,client_19581e27de,0,no_flag,4933,0.1,22,0
content_65f150abbdc2,client_6208ef0f77,0,no_flag,2666,0.53,104,0
content_4e336401adb0,client_d4735e3a26,0,no_flag,1,0.0,20,0
content_d70581b3ddf2,client_19581e27de,0,no_flag,30199,0.19,22,1
content_4daddea9e726,client_d4735e3a26,0,no_flag,12,8.33,20,1
content_7e94afd98d4b,client_19581e27de,0,no_flag,194,0.52,22,1
content_25e671bfdca0,client_4e07408562,0,no_flag,8474,0.81,25,0
content_9fb007756e5a,client_8527a891e2,0,no_flag,2,0.0,20,1
content_46f8a1f6ee3b,client_d029fa3a95,0,no_flag,48,0.0,20,0
content_f615d968944f,client_4e07408562,0,no_flag,6163,0.52,25,1
content_c693e7152834,client_6208ef0f77,0,no_flag,14384,1.21,104,0
content_8e157721518e,client_7f2253d7e2,0,low_ctr_visible_page,1006,0.0,20,1
content_3a2e3c5936ef,client_2c624232cd,0,no_flag,428,0.0,22,0
content_9eb76a403bb4,client_02d20bbd7e,0,no_flag,11,0.0,20,0
content_9150605d8a2f,client_a88a7902cb,0,no_flag,4179,0.26,20,1
content_ff361291c898,client_6208ef0f77,0,no_flag,2246,0.89,8,0
content_caa6a0f78b21,client_4e07408562,0,no_flag,448,0.0,13,1
content_d32b28c9bae4,client_f369cb89fc,0,no_flag,4,0.0,20,0
content_b646c1e2b5d2,client_19581e27de,0,no_flag,11585,0.34,104,0
content_5d935a36c301,client_4e07408562,0,no_flag,7461,0.09,25,0
content_ad8480426237,client_2c624232cd,0,low_ctr_visible_page,692,0.0,22,0
content_9b882d368478,client_19581e27de,0,no_flag,11740,0.18,104,1
content_4233e5a175ba,client_98a3ab7c34,0,no_flag,3,0.0,1,1
content_a128777972dd,client_9400f1b21c,0,low_ctr_visible_page,1666,0.0,20,1
content_26e7e98c8e41,client_6208ef0f77,0,low_ctr_visible_page,1226,0.0,104,1
content_66af92bf73ff,client_19581e27de,0,no_flag,12598,0.1,22,0
content_a7838d5971d3,client_3fdba35f04,0,no_flag,118,0.0,104,1
content_3da791510ac3,client_3fdba35f04,0,no_flag,2482,0.28,104,1
content_167dac1b8e51,client_e629fa6598,0,no_flag,259,0.0,22,1
content_5cf8851c40c5,client_2c624232cd,0,no_flag,630,0.32,11,0
content_e74955049362,client_d4735e3a26,0,no_flag,1,0.0,20,0
content_79fdc2a90e0a,client_4e07408562,0,no_flag,796,0.13,13,0
content_7d91b762b534,client_4e07408562,0,no_flag,8979,0.55,20,0
content_d729a151cdf7,client_3fdba35f04,0,no_flag,3338,0.42,14,1
content_6700a8fd875d,client_3fdba35f04,0,low_ctr_visible_page,675,0.0,19,1
content_6e741acbbe20,client_bbb965ab0c,0,no_flag,1225,0.24,15,1
content_56645f60b0d7,client_4e07408562,0,no_flag,739,0.27,13,0
content_fc7ee928ca29,client_19581e27de,0,no_flag,406,0.0,20,0
content_b85dfd48ccce,client_2c624232cd,0,no_flag,158,0.0,22,1
content_3e1c23384276,client_19581e27de,0,low_ctr_visible_page,802,0.0,104,0
content_684a74eddb5a,client_f369cb89fc,0,no_flag,1820,0.11,20,1
content_c24a420782a0,client_6208ef0f77,0,no_flag,76,0.0,20,0
content_4c1afd5ebb50,client_f369cb89fc,0,no_flag,15,0.0,20,0
content_7b053b314435,client_3fdba35f04,0,no_flag,226,0.0,19,0
content_cceb86aa5a80,client_f369cb89fc,0,no_flag,16,0.0,20,0
content_f9d41964f33e,client_19581e27de,0,no_flag,244,0.41,104,0
content_676074f0d01d,client_8527a891e2,0,no_flag,12,0.0,92,0
content_7efb373c54d6,client_19581e27de,0,no_flag,10551,0.34,104,1
content_75549383e57c,client_19581e27de,0,no_flag,183,0.0,22,0
content_29ca977d3a23,client_8527a891e2,0,no_flag,24,0.0,92,0
content_43238562dba5,client_19581e27de,0,no_flag,13339,0.24,20,1
content_3a9fa1b4e069,client_4e07408562,0,low_ctr_visible_page,834,0.0,104,1
content_e2b702f4f92b,client_4ec9599fc2,0,no_flag,30,0.0,334,1
content_308ce7cb84e8,client_19581e27de,0,low_ctr_visible_page,734,0.0,22,1
content_b537d181b10d,client_19581e27de,0,no_flag,14665,0.4,20,0
content_357185a7b5a2,client_f369cb89fc,0,no_flag,124,0.81,20,1
content_a5d21b8dd6f8,client_25fc0e7096,0,no_flag,3,0.0,8,0
content_d841a140ffdb,client_f74efabef1,0,no_flag,946,0.11,20,0
content_8697ab20a7ed,client_19581e27de,0,no_flag,6527,0.18,104,0
content_e104765c585e,client_e629fa6598,0,no_flag,3,0.0,20,0
content_ca3223766311,client_3fdba35f04,0,no_flag,12,0.0,104,1
content_9dbf546f89fc,client_19581e27de,0,no_flag,2780,0.32,22,1
content_5755219dc6d3,client_2c624232cd,0,no_flag,227,0.0,11,1
content_c5613f8753e3,client_f369cb89fc,0,no_flag,1,0.0,20,0
content_b66cf9e2561a,client_e29c9c180c,0,no_flag,1,0.0,20,0
content_ef5ddc895079,client_d4735e3a26,0,no_flag,6,16.67,20,0
content_f433463b3815,client_7f2253d7e2,0,no_flag,397,0.0,20,1
content_840a5e7eeacb,client_6208ef0f77,0,no_flag,1483,0.4,104,1
content_a56db821c344,client_3fdba35f04,0,no_flag,415,0.24,104,1
content_7672bc0dab71,client_7f2253d7e2,0,no_flag,590,0.17,20,1
content_9c48ef48f840,client_19581e27de,0,no_flag,30036,0.19,22,0
content_31e12d9579d6,client_f74efabef1,0,no_flag,683,0.44,20,1
content_a428af48d0c7,client_4e07408562,0,no_flag,1258,0.16,13,0
content_e12f86c29ff8,client_e629fa6598,0,low_ctr_visible_page,4137,0.02,22,1
content_8876117955a7,client_19581e27de,0,no_flag,4001,0.35,104,0
content_bffcab72e1d5,client_9400f1b21c,0,no_flag,304,0.66,20,1
content_ddc9eb6ad74c,client_4ec9599fc2,0,no_flag,381,0.26,20,1
content_54cd32de899d,client_d029fa3a95,0,no_flag,14,0.0,8,1
content_c24766430159,client_19581e27de,0,no_flag,778,0.13,104,1
content_9d3004844e8b,client_2c624232cd,0,no_flag,393,0.0,22,0
content_488b620277a7,client_6208ef0f77,0,no_flag,887,0.68,104,1
content_ef1f45c34441,client_4e07408562,0,no_flag,3371,0.21,13,0
content_f7a8c37e7eaa,client_f369cb89fc,0,no_flag,13,0.0,20,1
content_2abf512165e4,client_2c624232cd,0,no_flag,11,0.0,22,1
content_3d008db75274,client_f369cb89fc,0,no_flag,117,2.56,20,1
content_f034f798d478,client_3fdba35f04,0,no_flag,613,0.16,41,0
content_d64aecf4ecf7,client_19581e27de,0,no_flag,13388,0.11,104,1
content_f3697829779e,client_a88a7902cb,0,no_flag,2,0.0,20,0
content_a31970ab59f0,client_3fdba35f04,0,low_ctr_visible_page,5310,0.04,14,1
content_f27aa3bffa47,client_4e07408562,0,no_flag,807,0.25,104,1
content_a50e3e16761d,client_e629fa6598,0,no_flag,429,0.23,20,1
